state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
32,590,district,Kerala,Wayanad,2015-01-01,83.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,591,district,Kerala,Kozhikode,2015-01-01,89.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,592,district,Kerala,Malappuram,2015-01-01,90.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,593,district,Kerala,Palakkad,2015-01-01,84.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,594,district,Kerala,Thrissur,2015-01-01,76.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,595,district,Kerala,Ernakulam,2015-01-01,91.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,596,district,Kerala,Idukki,2015-01-01,81.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,597,district,Kerala,Kottayam,2015-01-01,90.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,598,district,Kerala,Alappuzha,2015-01-01,84.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,599,district,Kerala,Pathanamthitta,2015-01-01,76.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,600,district,Kerala,Kollam,2015-01-01,76.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
32,601,district,Kerala,Thiruvananthapuram,2015-01-01,72.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,602,district,Tamil Nadu,Thiruvallur,2015-01-01,58.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,603,district,Tamil Nadu,Chennai,2015-01-01,55.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,604,district,Tamil Nadu,Kancheepuram,2015-01-01,41.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,605,district,Tamil Nadu,Vellore,2015-01-01,52.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,606,district,Tamil Nadu,Tiruvannamalai,2015-01-01,23.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,607,district,Tamil Nadu,Viluppuram,2015-01-01,23.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,608,district,Tamil Nadu,Salem,2015-01-01,12.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,609,district,Tamil Nadu,Namakkal,2015-01-01,35.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,610,district,Tamil Nadu,Erode,2015-01-01,34.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,611,district,Tamil Nadu,The Nilgiris,2015-01-01,18.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,612,district,Tamil Nadu,Dindigul,2015-01-01,32.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,613,district,Tamil Nadu,Karur,2015-01-01,22.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,614,district,Tamil Nadu,Tiruchirappalli,2015-01-01,50.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,615,district,Tamil Nadu,Perambalur,2015-01-01,19.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,616,district,Tamil Nadu,Ariyalur,2015-01-01,20.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,617,district,Tamil Nadu,Cuddalore,2015-01-01,33.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,618,district,Tamil Nadu,Nagapattinam,2015-01-01,24.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,619,district,Tamil Nadu,Thiruvarur,2015-01-01,34.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,620,district,Tamil Nadu,Thanjavur,2015-01-01,54.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,621,district,Tamil Nadu,Pudukkottai,2015-01-01,20.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,622,district,Tamil Nadu,Sivaganga,2015-01-01,25.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,623,district,Tamil Nadu,Madurai,2015-01-01,33.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,624,district,Tamil Nadu,Theni,2015-01-01,33.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,625,district,Tamil Nadu,Virudhunagar,2015-01-01,26.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,626,district,Tamil Nadu,Ramanathapuram,2015-01-01,17.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
34,635,district,Puducherry,Puducherry,2015-01-01,48.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,627,district,Tamil Nadu,Thoothukkudi,2015-01-01,28.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,628,district,Tamil Nadu,Tirunelveli,2015-01-01,43.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,629,district,Tamil Nadu,Kanniyakumari,2015-01-01,48.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,630,district,Tamil Nadu,Dharmapuri,2015-01-01,26.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
33,631,district,Tamil Nadu,Krishnagiri,2015-01-01,42.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
